"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 16 3 480 0.941176470588235 0.25 0.0588235294117647 0.032258064516129 0.107032307105017 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 17 3 479 0.944444444444444 0.25 0.0555555555555556 0.0342741935483871 0.103160434681565 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 16 3 480 0.941176470588235 0.25 0.0588235294117647 0.032258064516129 0.107032307105017 "dss"
1 22 3 474 0.956521739130435 0.25 0.0434782608695652 0.0443548387096774 0.087451290298461 "dss"
1 17 3 479 0.944444444444444 0.25 0.0555555555555556 0.0342741935483871 0.103160434681565 "dss"
1 17 3 479 0.944444444444444 0.25 0.0555555555555556 0.0342741935483871 0.103160434681565 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 15 3 481 0.9375 0.25 0.0625 0.030241935483871 0.111232829096128 "dss"
1 24 3 472 0.96 0.25 0.04 0.0483870967741935 0.0824085643430329 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 24 3 472 0.96 0.25 0.04 0.0483870967741935 0.0824085643430329 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 25 3 471 0.961538461538462 0.25 0.0384615384615385 0.0504032258064516 0.0800845071452662 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 16 3 480 0.941176470588235 0.25 0.0588235294117647 0.032258064516129 0.107032307105017 "dss"
1 12 3 484 0.923076923076923 0.25 0.0769230769230769 0.0241935483870968 0.126406970582119 "dss"
1 23 3 473 0.958333333333333 0.25 0.0416666666666667 0.0463709677419355 0.0848596886455836 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 17 3 479 0.944444444444444 0.25 0.0555555555555556 0.0342741935483871 0.103160434681565 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 13 3 483 0.928571428571429 0.25 0.0714285714285714 0.0262096774193548 0.120845361090733 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 15 3 481 0.9375 0.25 0.0625 0.030241935483871 0.111232829096128 "dss"
1 22 3 474 0.956521739130435 0.25 0.0434782608695652 0.0443548387096774 0.087451290298461 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 25 3 471 0.961538461538462 0.25 0.0384615384615385 0.0504032258064516 0.0800845071452662 "dss"
1 24 3 472 0.96 0.25 0.04 0.0483870967741935 0.0824085643430329 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 24 3 472 0.96 0.25 0.04 0.0483870967741935 0.0824085643430329 "dss"
1 17 3 479 0.944444444444444 0.25 0.0555555555555556 0.0342741935483871 0.103160434681565 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 23 3 473 0.958333333333333 0.25 0.0416666666666667 0.0463709677419355 0.0848596886455836 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 21 3 475 0.954545454545455 0.25 0.0454545454545455 0.0423387096774194 0.0901988692973913 "dss"
1 22 3 474 0.956521739130435 0.25 0.0434782608695652 0.0443548387096774 0.087451290298461 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
1 13 3 483 0.928571428571429 0.25 0.0714285714285714 0.0262096774193548 0.120845361090733 "dss"
1 23 3 473 0.958333333333333 0.25 0.0416666666666667 0.0463709677419355 0.0848596886455836 "dss"
1 15 3 481 0.9375 0.25 0.0625 0.030241935483871 0.111232829096128 "dss"
1 16 3 480 0.941176470588235 0.25 0.0588235294117647 0.032258064516129 0.107032307105017 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 14 3 482 0.933333333333333 0.25 0.0666666666666667 0.0282258064516129 0.115815141934068 "dss"
1 18 3 478 0.947368421052632 0.25 0.0526315789473684 0.0362903225806452 0.0995739381963991 "dss"
1 19 3 477 0.95 0.25 0.05 0.0383064516129032 0.0962371692327631 "dss"
1 22 3 474 0.956521739130435 0.25 0.0434782608695652 0.0443548387096774 0.087451290298461 "dss"
1 23 3 473 0.958333333333333 0.25 0.0416666666666667 0.0463709677419355 0.0848596886455836 "dss"
1 20 3 476 0.952380952380952 0.25 0.0476190476190476 0.0403225806451613 0.0931204557090421 "dss"
